148,105,0, 0419,UB-Mallya,1,42026,-31.73,-.1,12259,183,-505,-1.2,-2360,-5.3,-5281,-11.2,-10388,-19.8,-12868,-23.4
205,146,0, 1219,Wockhardt,1,23731,198.45,.8,12084,184,1400,6.3,1894,8.7,588.87,2.5,-4084,-14.7,1136,5
188,130,0, 4156.007000,PAG-Singapore,1,26606,-210.05,-.8,12031,185,332.65,1.3,783.11,3,1679,6.7,480.6,1.8,2303,9.5
200,141,0, 4085.001000,Asahi-Japan,1,24623,-229.41,-.9,11925,186,-1763,-6.7,-1500,-5.7,3272,15.3,4130,20.2,7786,46.2
177,25, 0002, 0002.1,Keltron,1,30031,-340.76,-1.1,11745,187,3167,11.8,2151,7.7,258.15,.9,-3635,-10.8,-4994,-14.3
177,16, 0002.1, 0002.12,Gujarat SU,1,30031,-340.76,-1.1,11745,187,3167,11.8,2151,7.7,258.15,.9,-3635,-10.8,-4994,-14.3
184,128,0, 4185.050000,Wabco-USA,1,28969,394.53,1.4,11588,189,743.53,2.6,964.89,3.4,3338,13,3750,14.9,7156,32.8
251,176,0, 0206,Lakshmi-Coimbatore,5,17063,-314.28,-1.8,11539,190,175.42,1,-170.71,-1,193.63,1.1,-2163,-11.3,-1705,-9.1
204,145,0, 1009,Himadri-Choudhary,1,23793,-373.12,-1.5,11523,191,-380.53,-1.6,343.47,1.5,1239,5.5,-862.17,-3.5,-4266,-15.2
192,134,0, 4156.005000,Affle-Singapore,1,25560,-50.58,-.2,11510,192,519.79,2.1,2636,11.5,-1635,-6,-2708,-9.6,1592,6.6
153,13, 0001.000000, 0001.29,Department-Electron,1,40312,-266.88,-.7,11384,193,1840,4.8,2879,7.7,-313.04,-.8,-4493,-10,-17354,-30.1
166,117,0, 4185.038000,Mcgraw-USA,1,34078,1614,5,11369,194,3260,10.6,1428,4.4,489.04,1.5,-8723,-20.4,-9382,-21.6
141,101,0, 1646,Jain-Naresh Chandra,2,45454,-63.35,-.1,11363,195,436.75,1,-1796,-3.8,-4393,-8.8,-2409,-5,6825,17.7
214,152,0, 4185.040000,Timken-USA,1,23072,-148.56,-.6,11294,196,586.71,2.6,-220.77,-.9,284.7,1.2,-1810,-7.3,950.39,4.3
265,186,0, 1827,Cyient-Reddy,2,15939,-118.85,-.7,11289,197,564.12,3.7,-414.46,-2.5,-617.83,-3.7,-2290,-12.6,-8652,-35.2
307,215,0, 0007.000800,Ujjivan,1,11284,-34.87,-.3,11284,198,1220,12.1,943.39,9.1,1824,19.3,1880,20,4696,71.3
258,38, 0206, 0206.1,LMW-Devarajulu,3,16366,-301.33,-1.8,11254,199,167.9,1,-153.04,-.9,245.59,1.5,-2054,-11.2,-1761,-9.7
219,32, 0418, 0418.3,TVS-Krishana,3,22059,95.05,.4,11207,200,658.87,3.1,79.97,.4,-1966,-8.2,-2411,-9.9,-1929,-8
266,188,0, 1210,Gesco,1,15630,-415.46,-2.6,10930,201,-85.66,-.5,92.8,.6,503.98,3.3,883.03,6,2133,15.8
185,129,0, 0198,Kinetic-Firodia,3,28244,-291.43,-1,10848,202,1287,4.8,4853,20.7,5964,26.8,8717,44.6,18838,200.3
193,135,0, 0415,Triveni,3,25411,-234.61,-.9,10793,203,-38.26,-.2,330.34,1.3,983.57,4,-3491,-12.1,-8010,-24
190,132,0, 1265,HBL-Hyderabad,1,26288,-551.15,-2.1,10749,204,412.11,1.6,3946,17.7,2452,10.3,8817,50.5,9852,59.9
183,127,0, 1420,Rare-Jhunjhunwala,2,29055,-432.29,-1.5,10629,205,111.42,.4,325.45,1.1,2014,7.4,1034,3.7,-3521,-10.8
245,34, 0064, 0064.3,Birla-BM,5,17605,-244.63,-1.4,10582,206,-77.62,-.4,-333,-1.9,934.68,5.6,-2250,-11.3,-5601,-24.1
245,8, 0064.31, 0064.311,Birla-CK,5,17605,-244.63,-1.4,10582,206,-77.62,-.4,-333,-1.9,934.68,5.6,-2250,-11.3,-5601,-24.1
245,19, 0064.3, 0064.31,Birla-GP,5,17605,-244.63,-1.4,10582,206,-77.62,-.4,-333,-1.9,934.68,5.6,-2250,-11.3,-5601,-24.1
206,147,0, 0112,Emami,3,23584,-130.75,-.6,10517,209,-315.11,-1.3,-240.62,-1,-1765,-7,-1999,-7.8,-3061,-11.5
147,104,0, 4184.011000,Glaxo-UK,1,42034,474.35,1.1,10509,210,1556,3.8,-1098,-2.5,-4078,-8.8,-13655,-24.5,4710,12.6
195,138,0, 1771,Anant Raj-Sarin,2,25308,-139.62,-.5,10388,211,1831,7.8,2819,12.5,-3582,-12.4,1057,4.4,-9201,-26.7
268,40, 0111, 0111.2,Elgi-LGV,2,14987,-345.59,-2.3,10242,212,-178.82,-1.2,-1160,-7.2,-711.09,-4.5,-2141,-12.5,-3856,-20.5
197,139,0, 0441,Welspun-Goenka,5,25274,-348.7,-1.4,10020,213,-406.41,-1.6,-1007,-3.8,-18595,-42.4,-22899,-47.5,-20913,-45.3
163,116,0, 0245,Modi-UP,11,35710,-1275,-3.4,9878,214,-7536,-17.4,-8588,-19.4,-19987,-35.9,-11591,-24.5,8033,29
154,109,0, 4185.010000,3M-USA,1,39328,-1575,-3.9,9832,215,-79.76,-.2,1348,3.5,6395,19.4,6840,21.1,5302,15.6
164,23, 0245, 0245.1,Modi-GM,9,35263,-1274,-3.5,9760,216,-7514,-17.6,-8547,-19.5,-19934,-36.1,-11576,-24.7,8154,30.1
274,193,0, 1715,AMI-Surat,1,14340,-151.46,-1,9656,217,792.1,5.8,380.7,2.7,2870,25,5174,56.5,5854,69
220,5, 0064.22, 0064.222,Adventz,5,21842,-251.69,-1.1,9620,218,-710.13,-3.1,841.42,4,-3086,-12.4,-1126,-4.9,1044,5
211,150,0, 1764,Suven-Jasti,2,23156,-148.61,-.6,9462,219,-929.51,-3.9,-1284,-5.3,-14566,-38.6,-8530,-26.9,-7332,-24
167,14, 0245.1, 0245.11,Modi-KK,1,34021,-1282,-3.6,9329,220,-7525,-18.1,-8594,-20.2,-19869,-36.9,-11346,-25,8456,33.1
288,200,0, 1608,Polaris-Jain,1,13178,-304.77,-2.3,9245,221,23.66,.2,-1548,-10.5,-468.57,-3.4,-2422,-15.5,713.1,5.7
238,168,0, 4184.036000,BP-UK,1,18838,-118.69,-.6,9231,222,197.82,1.1,-54.4,-.3,-1231,-6.1,-3007,-13.8,-445.1,-2.3
248,20, 0378.1, 0378.13,Shriram-Charatram,4,17358,-124.12,-.7,9151,223,679.37,4.1,2039,13.3,2148,14.1,2653,18,14185,447.1
302,210,0, 0577,Jaypee-Gaur,1,11973,-239.88,-2,9099,224,335.81,2.9,-1001,-7.7,-404.36,-3.3,-1014,-7.8,466.03,4
103,10, 0001.000000, 0001.02,Chemicals-Ministry,6,70697,-1155,-1.6,9054,225,-2530,-3.5,2120,3.1,-1966,-2.7,-5453,-7.2,-5952,-7.8
162,22, 1646, 1646.1,Endurance-Anurang,1,36064,132.22,.4,9016,226,20.4,.1,-1422,-3.8,-4432,-10.9,-3142,-8,6745,23
187,27, 1543, 1543.2,Century-Bhajanka,3,27195,-123.68,-.5,8814,227,18.25,.1,185.69,.7,-1364,-4.8,1976,7.8,-127.29,-.5
249,175,0, 1221,Nava Bharat,1,17303,797.01,4.8,8629,228,1401,8.8,2354,15.7,-1100,-6,4.25,0,4014,30.2
278,194,0, 0424,Usha-Jawar,2,13923,-37.89,-.3,8409,229,170.93,1.2,753.92,5.7,120.36,.9,2615,23.1,2670,23.7
255,179,0, 0666,Natco-Nannapaneni,1,16579,367.84,2.3,8362,230,521.78,3.2,-112.77,-.7,1982,13.6,-1291,-7.2,-6873,-29.3
218,155,0, 4185.020000,Pfizer-USA,1,22478,197.41,.9,8110,231,-70.46,-.3,-351.59,-1.5,-1377,-5.8,-3993,-15.1,-1015,-4.3
230,163,0, 1439,Ram Ratna,2,20231,-5.15,0,8012,232,941.36,4.9,2174,12,3085,18,1685,9.1,2268,12.6
309,217,0, 1477,Chartered-Ahmedabad,3,10923,-92.82,-.8,7926,233,-219.11,-2,-139,-1.3,774.15,7.6,3028,38.4,3927,56.1
223,158,0, 0274,Oswal,14,21763,-348.43,-1.6,7895,234,-478.79,-2.2,-501.67,-2.3,-180.68,-.8,-3617,-14.3,-2706,-11.1
313,50, 1477, 1477.1,Chartered-Khericha,2,10829,-98.29,-.9,7881,235,-243.55,-2.2,-159.47,-1.5,759.15,7.5,3019,38.6,3961,57.7
229,6, 0064.22, 0064.223,Birla-Bhartia,4,20282,-343.19,-1.7,7875,236,103.07,.5,1724,9.3,-1902,-8.6,-3644,-15.2,-505.96,-2.4
244,174,0, 1499,Choice-Poddar,2,17640,-27.76,-.2,7867,237,303.19,1.7,1561,9.7,821.02,4.9,2620,17.4,6811,62.9
322,227,0, 1093,NCC-Raju,2,9961,-49.18,-.5,7756,238,200.68,2.1,-626.27,-5.9,-3268,-24.7,-4177,-29.5,-6350,-38.9
239,169,0, 4061.005000,Saint Gobain-France,2,18711,343.38,1.9,7690,239,88.58,.5,465.08,2.5,-974.86,-5,-1585,-7.8,-3294,-15
208,149,0, 1061,K.Raheja-Lachamandas,2,23290,-144.31,-.6,7683,240,184.74,.8,-778.94,-3.2,-3695,-13.7,-1580,-6.4,-3914,-14.4
208,29, 1061, 1061.3,Raheja-CL,2,23290,-144.31,-.6,7683,240,184.74,.8,-778.94,-3.2,-3695,-13.7,-1580,-6.4,-3914,-14.4
350,249,0, 1535,Equitas,1,7601,-11.41,-.1,7601,242,639.82,9.2,670.62,9.7,988.85,15,-149.6,-1.9,-282.88,-3.6
304,212,0, 0143,HFCL-Himachal,2,11585,297.11,2.6,7530,243,792.27,7.3,151.73,1.3,-1164,-9.1,-3045,-20.8,-6674,-36.6
176,123,0, 4185.052000,Honeywell-USA,1,30043,96.8,.3,7511,244,974.16,3.4,-767.93,-2.5,-1197,-3.8,-5949,-16.5,-6662,-18.2
201,142,0, 1118,Navinbhai Dave,3,24559,402.13,1.7,7479,245,1705,7.5,3701,17.7,5931,31.8,8124,49.4,364.51,1.5
321,226,0, 1069,Bijli-Delhi,1,10104,-84.45,-.8,7322,246,323.08,3.3,-609.82,-5.7,-757.61,-7,539.12,5.6,-2180,-17.7
226,160,0, 4125.003000,Creditaccess-Holland,1,21230,-76.74,-.4,7140,247,1477,7.5,636.33,3.1,-1155,-5.2,518.78,2.5,6712,46.2
272,192,0, 1127,Shapoorji Pallonji,3,14343,-284.04,-1.9,7034,248,-450.51,-3,-835.48,-5.5,-2623,-15.5,-2011,-12.3,-5775,-28.7
272,42, 1127, 1127.1,SP (Mistry),3,14343,-284.04,-1.9,7034,248,-450.51,-3,-835.48,-5.5,-2623,-15.5,-2011,-12.3,-5775,-28.7
318,223,0, 0007.000700,Edelweiss,1,10486,-9.22,-.1,6984,250,612.73,6.2,806.22,8.3,322.49,3.2,-92.14,-.9,-383.87,-3.5
306,214,0, 1442,Titagarh-Chowdhary,1,11564,-321.14,-2.7,6885,251,-330.57,-2.8,940.53,8.9,-552.74,-4.6,-1133,-8.9,-3073,-21
279,195,0, 1739,KP Energy-Patel,3,13792,-361.39,-2.6,6791,252,-19.25,-.1,893.06,6.9,-475.55,-3.3,-2444,-15.1,-2590,-15.8
269,190,0, 0024,Anand,1,14963,-254.24,-1.7,6733,253,581.74,4,1176,8.5,-3391,-18.5,1301,9.5,8354,126.4
269,41, 0024, 0024.1,Anand-DC,1,14963,-254.24,-1.7,6733,253,581.74,4,1176,8.5,-3391,-18.5,1301,9.5,8354,126.4
233,18, 0378.1, 0378.11,Shriram-Murlidhar,2,19750,-421.32,-2.1,6689,255,-315.2,-1.6,-802.09,-3.9,-389.66,-1.9,-3022,-13.3,1592,8.8
199,140,0, 0265,Nirma-Karsanbhai,3,24640,-16.74,-.1,6659,256,29.68,.1,615.21,2.6,-2732,-10,-1438,-5.5,-823.33,-3.2
292,202,0, 1718,Indiamart-Agarwal,1,13016,-64.2,-.5,6616,257,-280.2,-2.1,-940.2,-6.7,-1263,-8.8,-2255,-14.8,-36.9,-.3
243,173,0, 1426,Hira-Agrawal,1,17737,14.69,.1,6472,258,735.87,4.3,2686,17.8,1806,11.3,5913,50,4710,36.2
236,7, 0378.11, 0378.111,DCM Shriram-Shridhar,1,19280,-423.23,-2.1,6455,259,-262.56,-1.3,145.78,.8,659.13,3.5,-1983,-9.3,2722,16.4
236,1, 0378.111, 0378.1111,DCM Shriram-Ajay,1,19280,-423.23,-2.1,6455,259,-262.56,-1.3,145.78,.8,659.13,3.5,-1983,-9.3,2722,16.4
261,182,0, 0829,Ratnamani,1,16037,-104.79,-.6,6452,261,-334.69,-2,-829.54,-4.9,-650.1,-3.9,-4067,-20.2,-6279,-28.1
234,166,0, 4061.008000,Sanofi-France,2,19718,-99.13,-.5,6448,262,254.95,1.3,-1019,-4.9,-2260,-10.3,-6449,-24.6,4712,31.4
256,180,0, 1402,Lumax,2,16570,-179.56,-1.1,6297,263,1456,9.6,853.82,5.4,3200,23.9,5297,47,9922,149.3
256,37, 1402, 1402.1,Lumax-Jain DK,2,16570,-179.56,-1.1,6297,263,1456,9.6,853.82,5.4,3200,23.9,5297,47,9922,149.3
293,203,0, 0847,Greenply-Mittal,3,12969,-20.56,-.2,6274,265,632.79,5.1,351.99,2.8,-699.96,-5.1,-815.18,-5.9,-2355,-15.4
254,21, 0274.3, 0274.32,Vardhman-SP Oswal,5,16656,-272.53,-1.6,6190,266,-439.55,-2.6,-287.04,-1.7,684.49,4.3,-2027,-10.9,-1568,-8.6
231,164,0, 0771,Alembic-Amin,3,20221,-335.22,-1.6,6124,267,-186.23,-.9,-1514,-7,-2469,-10.9,-4001,-16.5,-5476,-21.3
250,35, 0051, 0051.3,Bangur-Gobind Lal,4,17159,300.72,1.8,6095,268,1599,10.3,2617,18,1242,7.8,683.43,4.1,874.86,5.4
301,209,0, 4125.001000,Bata-Holland,1,12127,-186.36,-1.5,6044,269,82.26,.7,-250.63,-2,-3618,-23,-3815,-23.9,-6196,-33.8
280,196,0, 0183,Kampani,2,13778,-320.43,-2.3,6003,270,-453.67,-3.2,185.56,1.4,-3110,-18.4,-2119,-13.3,2158,18.6
280,46, 0183, 0183.3,Kampani-JM,2,13778,-320.43,-2.3,6003,270,-453.67,-3.2,185.56,1.4,-3110,-18.4,-2119,-13.3,2158,18.6
283,198,0, 0061,LNJ-Bhilwara,6,13640,329.49,2.5,5967,272,694.48,5.4,2137,18.6,2231,19.6,2116,18.4,2301,20.3
207,148,0, 4185.024000,Federal Mogul-USA,2,23558,-1074,-4.4,5934,273,706.46,3.1,1107,4.9,20707,726.1,20388,643.1,21400,991.3
305,213,0, 4112.020000,Kedaara-Mauritius,1,11568,145.25,1.3,5904,274,-83.5,-.7,-202.24,-1.7,-1621,-12.3,-3582,-23.6,-1801,-13.5
210,30, 1543, 1543.1,Shyam-Agarwal,1,23167,-343.62,-1.5,5887,275,29.21,.1,798.52,3.6,-3474,-13,-1253,-5.1,1998,9.4
299,49, 0359, 0359.2,JK Western,3,12411,-61.32,-.5,5839,276,291.64,2.4,-160.38,-1.3,-2653,-17.6,-228.07,-1.8,-11137,-47.3
316,221,0, 0314,Safari-Jatia,2,10558,-104.2,-1,5816,277,-103.5,-1,-1141,-9.8,-193.28,-1.8,-153.93,-1.4,-2164,-17
232,165,0, 4065.007000,Bayer-Germany,1,20219,-261.32,-1.3,5777,278,-210.58,-1,143.46,.7,-2204,-9.8,-8606,-29.9,-4446,-18
217,154,0, 4185.060000,Carlyle-USA,1,22516,47.19,.2,5730,279,-555.72,-2.4,-443.05,-1.9,1341,6.3,-3769,-14.3,,
342,243,0, 0439,Hirachand,8,8662,-219.21,-2.5,5712,280,335.37,4,21.57,.2,182.43,2.2,-935.38,-9.7,-1231,-12.4
215,153,0, 1519,Sun-Maran,1,22794,-224.62,-1,5698,281,-35.46,-.2,1105,5.1,-19.7,-.1,-472.89,-2,-3570,-13.5
277,45, 0064, 0064.1,Birla-Rameshwardas,6,14024,2.01,0,5594,282,353.86,2.6,-54.49,-.4,-224.45,-1.6,-2453,-14.9,-1397,-9.1
264,185,0, 4162.001000,CIE Auto-Spain,1,15952,-440.06,-2.7,5472,283,1212,8.2,237.1,1.5,345.22,2.2,-1278,-7.4,-1931,-10.8
333,237,0, 1611,Genus-Agarwal,3,9097,-255.28,-2.7,5466,284,-124.6,-1.4,-633.04,-6.5,-779.49,-7.9,-2419,-21,-3103,-25.4
308,216,0, 4185.011000,Whirlpool-USA,1,11146,-454.83,-3.9,5462,285,-132.58,-1.2,-899.51,-7.5,-3926,-26,-6491,-36.8,-11701,-51.2
224,159,0, 1427,Wadhawan,2,21754,-123.17,-.6,5406,286,748.83,3.6,797,3.8,-821.86,-3.6,1796,9,3420,18.7
284,22, 0064.1, 0064.11,Birla-MP,4,13627,6.72,0,5394,287,354.47,2.7,-38.63,-.3,-214.19,-1.5,-2431,-15.1,-1279,-8.6
284,9, 0064.11, 0064.111,Birla-Lodha,4,13627,6.72,0,5394,287,354.47,2.7,-38.63,-.3,-214.19,-1.5,-2431,-15.1,-1279,-8.6
259,181,0, 0035,Arya,3,16310,-220.11,-1.3,5388,289,301.37,1.9,1455,9.8,-859.9,-5,146.39,.9,-2520,-13.4
260,39, 0035, 0035.2,Arya-JBM,2,16301,-219.65,-1.3,5384,290,302.37,1.9,1457,9.8,-857.79,-5,147.39,.9,-2518,-13.4
312,219,0, 1572,KDDL-Saboo,2,10873,73.45,.7,5378,291,-22,-.2,16.81,.2,633.11,6.2,148.95,1.4,381.51,3.6
348,247,0, 0716,Ravileela-Reddys,3,7883,186.21,2.4,5357,292,491.18,6.6,440.45,5.9,1835,30.3,2958,60.1,2646,50.5
225,33, 1427, 1427.1,Wadhawan-DHFL,1,21644,-121.27,-.6,5342,293,753.57,3.6,805.54,3.9,-791.05,-3.5,1845,9.3,3492,19.2
337,53, 0111, 0111.3,Sara Elgi-LGR,5,8926,-306.58,-3.3,5311,294,129.54,1.5,552.6,6.6,1708,23.7,1917,27.4,903.53,11.3
227,161,0, 4184.020000,Astrazeneca-UK,1,20947,-111.5,-.5,5237,295,-1293,-5.8,-2130,-9.2,-2453,-10.5,-1759,-7.7,2817,15.5
294,204,0, 4184.009000,Cookson-UK,2,12873,-75.43,-.6,5112,296,142.65,1.1,-268.22,-2,-1124,-8,-1285,-9.1,1389,12.1
315,220,0, 1787,Medinova-Reddy,1,10740,-101.7,-.9,5091,297,-43.14,-.4,303.04,2.9,450.56,4.4,263.74,2.5,-817.39,-7.1
275,43, 0635, 0635.2,Ashok-Minda,1,14322,-62.17,-.4,5036,298,716.1,5.3,292.9,2.1,473.42,3.4,1854,14.9,2197,18.1
340,242,0, 1706,Balrampur-Saraogi,1,8774,-89.85,-1,5012,299,-72.69,-.8,-213.01,-2.4,-822.75,-8.6,-3169,-26.5,-1424,-14
386,63, 0090, 0090.1,Dalmia-Ramakrishna,2,6167,-96.9,-1.5,4996,300,194.15,3.3,-267.42,-4.2,-442.56,-6.7,-647.19,-9.5,-1769,-22.3
386,25, 0090.1, 0090.11,Dalmia-Sanjay-Anurag,2,6167,-96.9,-1.5,4996,300,194.15,3.3,-267.42,-4.2,-442.56,-6.7,-647.19,-9.5,-1769,-22.3
325,230,0, 1746,MEIL-Reddy,1,9825,-361.15,-3.5,4911,302,-89.46,-.9,-188.78,-1.9,-2977,-23.3,-18.87,-.2,-1777,-15.3
303,211,0, 1299,Elecon-Patel,2,11702,-397.64,-3.3,4862,303,243.03,2.1,123.6,1.1,-2869,-19.7,-4523,-27.9,-3048,-20.7
235,167,0, 4085.003000,Kansai-Japan,1,19404,76.81,.4,4855,304,549.78,2.9,945.94,5.1,-873.18,-4.3,-797.92,-3.9,-1404,-6.7
262,183,0, 4083.005000,FILA Italy,1,15967,-218.47,-1.3,4728,305,552.26,3.6,198.45,1.3,855.7,5.7,1094,7.4,-505.72,-3.1
297,207,0, 1034,Pearl-Seth,3,12501,-66.48,-.5,4725,306,-147.86,-1.2,323.86,2.7,2358,23.3,-462.74,-3.6,-1858,-12.9
351,250,0, 0007.000210,Mastek,2,7560,.39,0,4709,307,180.38,2.4,-60.7,-.8,-146.43,-1.9,-1382,-15.5,-2999,-28.4
298,48, 1034, 1034.2,Pearl Global,2,12462,-67.37,-.5,4707,308,-148.65,-1.2,322.31,2.7,2370,23.5,-449.76,-3.5,-1835,-12.8
263,184,0, 0414,Gupta-Punjab,2,15960,-214.85,-1.3,4705,309,66.17,.4,-723.69,-4.3,-1576,-9,-2714,-14.5,-3172,-16.6
331,235,0, 0819,Ashapura-Shah,2,9153,-44.81,-.5,4683,310,51.33,.6,2111,30,2538,38.4,4390,92.2,4753,108
345,55, 0418, 0418.1,TVS-Rajam,2,8189,-177.19,-2.1,4578,311,114.11,1.4,52.25,.6,-240.62,-2.9,-137.41,-1.7,-1967,-19.4
346,56, 1783, 1783.2,Mark Saldanha,1,8107,-163.14,-2,4550,312,-56.65,-.7,-208.46,-2.5,675.21,9.1,-3818,-32,-4824,-37.3
384,277,0, 1747,Aurionpro,2,6196,-130.6,-2.1,4543,313,274.52,4.6,67.25,1.1,-224.95,-3.5,-2042,-24.8,-3525,-36.3
289,23, 0051.3, 0051.31,Bangur-Narsing Dass,1,13103,311.03,2.4,4542,314,1641,14.3,2622,25,2041,18.4,2115,19.2,2281,21.1
289,10, 0051.31, 0051.312,Bangur-Balabhadra,1,13103,311.03,2.4,4542,314,1641,14.3,2622,25,2041,18.4,2115,19.2,2281,21.1
252,177,0, 4065.001000,BASF-Germany,1,16870,-316.02,-1.8,4499,316,121.21,.7,-549.79,-3.2,-3303,-16.4,-5515,-24.6,-6283,-27.1
242,172,0, 1807,Haldiram-Agarwal,1,17817,-225.54,-1.3,4469,317,-1163,-6.1,-150.36,-.8,-433.53,-2.4,-567.6,-3.1,-413.15,-2.3
359,256,0, 1769,Everstone Capital,2,7310,258.96,3.7,4386,318,552.85,8.2,160.56,2.2,-719.61,-9,-2116,-22.4,-458.12,-5.9
271,191,0, 1847,BLS-Aggarwal,2,14663,-117.97,-.8,4368,319,-248.18,-1.7,-877.98,-5.6,-684.6,-4.5,-2154,-12.8,-6875,-31.9
370,266,0, 1459,Niit-Pawar,2,6682,-158.18,-2.3,4353,320,-29.91,-.4,425.84,6.8,661.51,11,351.42,5.6,-1790,-21.1
323,228,0, 4010.001000,RHI-Austria,1,9906,119.77,1.2,4352,321,743.4,8.1,667,7.2,811.55,8.9,27.87,.3,-367.57,-3.6
389,280,0, 1830,Infibeam-Mehta,3,6086,-20.68,-.3,4336,322,136,2.3,-418.38,-6.4,-370.12,-5.7,254.6,4.4,-1485,-19.6
427,309,0, 1596,IFMR,1,4311,151.87,3.7,4311,323,296.48,7.4,163.14,3.9,-339.55,-7.3,167.98,4.1,771.54,21.8
330,234,0, 0878,Tainwala Chem,3,9176,-62.36,-.7,4287,324,236.38,2.6,223.7,2.5,-1496,-14,-1837,-16.7,-2321,-20.2
336,239,0, 4167.005000,SKF-Sweden,1,8997,-50.43,-.6,4266,325,-163.65,-1.8,-284.03,-3.1,-15204,-62.8,-15426,-63.2,-12856,-58.8
282,197,0, 1487,Gallantt-Agrawal,1,13661,205.08,1.5,4245,326,951.85,7.5,-563.4,-4,-2344,-14.6,428.27,3.2,5352,64.4
407,67, 0439, 0439.4,Gulabchand-Hirachand,4,5135,-160.08,-3,4233,327,287.47,5.9,-204.71,-3.8,-28.66,-.6,-437.53,-7.9,-1309,-20.3
361,258,0, 1150,GNFC,1,7160,-50.71,-.7,4203,328,22.79,.3,-205.8,-2.8,-142.59,-2,-1055,-12.8,-746.02,-9.4
408,27, 0439.4, 0439.43,Ajit-Gulabchand,1,5022,-162.4,-3.1,4182,329,285.53,6,-199.08,-3.8,-23.61,-.5,-423.87,-7.8,-1277,-20.3
253,178,0, 4061.009000,Schneider-France,1,16689,-84.88,-.5,4172,330,-191.28,-1.1,-1482,-8.2,-3551,-17.5,-2917,-14.9,-1156,-6.5
276,44, 0172, 0172.2,BC-Jindal,7,14107,-42.67,-.3,4163,331,-229.53,-1.6,-665.37,-4.5,-894.44,-6,-3062,-17.8,-4157,-22.8
332,236,0, 1220,BD Agarwal,3,9149,-62.57,-.7,3998,332,34.65,.4,648.84,7.6,-821.71,-8.2,-1944,-17.5,-363.03,-3.8
172,14, 0001.000000, 0001.07,Communication-Minis,2,32023,-313.31,-1,3964,333,-117.04,-.4,727.6,2.3,-1296,-3.9,-2535,-7.3,-23459,-42.3
339,241,0, 0259,Neco-Jayaswal,1,8831,-154.39,-1.7,3961,334,-140.8,-1.6,2398,37.3,1801,25.6,5007,131,4873,123.1
291,201,0, 4065.012000,KSB-Germany,1,13033,-122.67,-.9,3936,335,93.09,.7,51.33,.4,-887.4,-6.4,-1407,-9.7,-294.06,-2.2
392,65, 0048, 0048.3,Bajaj-Shishir,2,5949,-65.56,-1.1,3887,336,296.16,5.2,-63.58,-1.1,39.34,.7,-616.85,-9.4,-547.34,-8.4
319,224,0, 1285,Borosil-Kheruka,2,10385,-142.96,-1.4,3865,337,-2.88,0,-613.92,-5.6,-1961,-15.9,-232.54,-2.2,-1206,-10.4
391,64, 0111, 0111.1,LGB,2,6004,103.8,1.8,3840,338,103.65,1.8,-199.05,-3.2,1349,29,1552,34.9,1632,37.3
320,225,0, 1510,Jyothy Lab,1,10300,-181.76,-1.7,3822,339,106.49,1,-356.18,-3.3,-1116,-9.8,-2264,-18,-3999,-28
357,255,0, 1721,Cremica-Bector,1,7379,-96.62,-1.3,3760,340,349.68,5,-474.52,-6,-338.94,-4.4,-919.59,-11.1,-1769,-19.3
357,58, 1721, 1721.3,Bector-Anoop,1,7379,-96.62,-1.3,3760,340,349.68,5,-474.52,-6,-338.94,-4.4,-919.59,-11.1,-1769,-19.3
394,283,0, 1401,Lalit Suri,1,5851,-81.89,-1.4,3699,342,299.82,5.4,132.45,2.3,-1436,-19.7,-530.49,-8.3,1571,36.7
343,244,0, 1534,Jatia-Banwari Lal,1,8335,-219.87,-2.6,3647,343,-132.55,-1.6,-386.73,-4.4,-2129,-20.3,-3402,-29,-4224,-33.6
412,296,0, 4185.039000,Robbins & Myers-USA,1,4787,-46.29,-1,3582,344,-41.12,-.9,-158.22,-3.2,173.06,3.8,-925.97,-16.2,-574.23,-10.7
286,47, 0414, 0414.1,Trident,1,13566,-168.17,-1.2,3570,345,20.38,.2,-626.81,-4.4,-917.28,-6.3,-2359,-14.8,-3042,-18.3
377,272,0, 1640,Suprajit-Rai,1,6462,-59.67,-.9,3546,346,56.92,.9,174.19,2.8,166.65,2.6,-52.81,-.8,286.28,4.6
287,199,0, 4065.009000,Deutsche Post-German,1,13206,-263.4,-2,3301,347,64.55,.5,-11.86,-.1,-268.62,-2,-2677,-16.9,-2876,-17.9
317,222,0, 0397,TCI-Agarwal,5,10526,-161.37,-1.5,3292,348,-97.57,-.9,204.1,2,-1660,-13.6,-1171,-10,-1374,-11.5
296,206,0, 0339,Sandur,1,12542,-72.91,-.6,3233,349,826.41,7.1,2717,27.7,2606,26.2,4537,56.7,5979,91.1
300,208,0, 1848,Cello-Rathod,2,12370,-185.39,-1.5,3191,350,-64.47,-.5,-591.44,-4.6,-1034,-7.7,-2394,-16.2,-4725,-27.6
368,264,0, 1449,RBG,1,6785,-27.79,-.4,3189,351,-114.15,-1.7,212.43,3.2,-670.04,-9,-2213,-24.6,-1764,-20.6
295,205,0, 1786,Tega Mohanka,1,12645,13.64,.1,3186,352,-229.88,-1.8,-63.55,-.5,-388.24,-3,1425,12.7,2285,22.1
404,291,0, 1536,Bansal-Pawan Kumar,2,5260,118.72,2.3,3185,353,225.73,4.5,727.37,16,820.08,18.5,2229,73.6,2507,91.1
