1560,INE017A01032,72,Interim 3,2023-02-10
1561,INE227W01023,200,Interim 1,2023-02-10
1562,INE04I401011,14.5,Interim 1,2023-02-10
1563,INE390G01014,10,Interim 1,2023-02-10
1564,INE752H01013,100,Interim 1,2023-02-10
1565,INE263A01024,60,Interim 1,2023-02-10
1566,INE322A01010,350,Interim 1,2023-02-09
1567,INE547E01014,90,Interim 1,2023-02-09
1568,INE020B01018,32.5,Interim 2,2023-02-09
1569,INE631A01022,300,Interim 1,2023-02-08
1570,INE0DD10101,15,Interim 1,2023-02-08
1571,INE044A01036,750,Interim 1,2023-02-08
1572,INE179A01014,800,Interim 1,2023-02-08
1573,INE855R01021,100,Interim 1,2023-02-08
1574,INE490G01020,30,Interim 1,2023-02-08
1575,INE522F01014,52.5,Interim 2,2023-02-08
1576,INE811A01020,125,Interim 1,2023-02-07
1577,INE221J01015,30,Interim 1,2023-02-07
1578,INE073K01018,12.8,Interim 1,2023-02-06
1579,INE205A01025,2050,Interim 5,2023-02-03
1580,INE520A01027,75,Interim 1,2023-02-03
1581,INE884A01027,75,Interim 3,2023-02-03
1582,INE685A01028,280,Interim 1,2023-02-03
1583,INE124E01038,36,Interim 3,2023-02-03
1584,INE663B01015,40,Interim 1,2023-02-03
1585,INE733E01010,42.5,Interim 1,2023-02-03
1586,INE591G01025,190,Interim 3,2023-02-03
1587,INE451C01013,25,Interim 1,2023-02-01
1588,INE071N01016,25,Interim 1,2023-02-01
1589,INE214T01019,2000,Interim 1,2023-01-31
1590,INE317I01021,50,Interim 1,2023-01-27
1591,INE335A01020,60,Interim 1,2023-01-27
1592,INE139A01034,20,Interim 1,2023-01-25
1593,INE262H01021,280,Interim 1,2023-01-25
1594,INE075A01022,50,Interim 1,2023-01-24
1595,INE860A01027,500,Interim 3,2023-01-19
1596,INE467B01029,6700,Special,2023-01-16
1597,INE467B01029,800,Interim 3,2023-01-16
1598,INE721A01047,150,Interim 1,2023-01-03
1599,INE017W01010,10,Interim 1,2022-12-30
1600,INE869A01010,1000,Special,2022-12-19
1601,INE869A01010,1000,Interim 1,2022-12-19
1602,INE877F01012,58,Final,2022-12-15
1603,INE450E01029,80,Interim 1,2022-12-15
1604,INE205A01025,3150,Interim 1,2022-11-29
1605,INE015D01022,150,Interim 1,2022-11-25
1606,INE134E01011,30,Interim 2,2022-11-24
1607,INE305C01029,150,Interim 1,2022-11-23
1608,INE599F01020,180,Interim 1,2022-11-22
1609,INE571A01038,400,Interim 1,2022-11-22
1610,INE017A01032,72,Interim 2,2022-11-22
1611,INE177A01018,70,Interim 1,2022-11-22
1612,INE177A01018,230,Special,2022-11-22
1613,INE987B01026,37.5,Interim 2,2022-11-21
1614,INE787D01026,200,Interim 2,2022-11-21
1615,INE347G01014,70,Special,2022-11-21
1616,INE470A01017,8500,Special,2022-11-21
1617,INE213A01029,135,Interim 1,2022-11-21
1618,INE484C01030,600,Interim 2,2022-11-21
1619,INE284A01012,300,Interim 1,2022-11-18
1620,INE517F01014,27,Interim 1,2022-11-18
1621,INE066F01020,200,Interim 1,2022-11-18
1622,INE424H01027,75,Interim 2,2022-11-18
1623,INE059D01020,100,Interim 1,2022-11-18
1624,INE462A01022,1000,Special,2022-11-17
1625,INE615P01015,80,Interim 1,2022-11-17
1626,INE320J01015,40,Interim 1,2022-11-17
1627,INE667G01023,35,Interim 1,2022-11-17
1628,INE596I01020,85,Interim 2,2022-11-16
1629,INE199A01012,115,Final,2022-11-15
1630,INE522F01014,150,Interim 1,2022-11-15
1631,INE885A01032,290,Interim 1,2022-11-15
1632,INE255A01020,107.5,Interim 1,2022-11-14
1633,INE039C01032,80,Interim 1,2022-11-14
1634,INE031B01049,350,Interim 1,2022-11-11
1635,INE322A01010,360,Final,2022-11-10
1636,INE669C01036,360,Special,2022-11-09
1637,INE020B01018,50,Interim 1,2022-11-07
1638,INE195A01028,300,Interim 1,2022-11-07
1639,INE179A01014,650,Final,2022-11-04
1640,INE007A01025,1000,Interim 3,2022-11-04
1641,INE835G01018,200,Interim 1,2022-11-04
1642,INE919H01018,50,Interim 1,2022-11-03
1643,INE884A01027,75,Interim 2,2022-11-03
1644,INE016A01026,250,Interim 1,2022-11-03
1645,INE591G01025,130,Interim 2,2022-11-03
1646,INE836A01035,75,Interim 1,2022-11-01
1647,INE030A01027,1700,Interim 1,2022-11-01
1648,INE298J01013,40,Interim 1,2022-11-01
1649,INE124E01038,27,Interim 2,2022-11-01
1650,INE225D01027,100,Interim 1,2022-10-31
1651,INE021A01026,440,Interim 1,2022-10-31
1652,INE765G01017,45,Interim 1,2022-10-27
1653,INE922A01025,100,Interim 2,2022-10-27
1654,INE010V01017,750,Interim 1,2022-10-27
1655,INE136B01020,200,Interim 1,2022-10-25
1656,INE463V01026,100,Interim 1,2022-10-20
1657,INE860A01027,500,Interim 2,2022-10-19
1658,INE467B01029,800,Interim 2,2022-10-17
1659,INE575C01027,100,Final,2022-09-22
1660,INE232E01013,130,Final,2022-09-22
1661,INE131A01031,215,Final,2022-09-22
1662,INE0DD10101,6.5,Final,2022-09-22
1663,INE709A01018,15,Final,2022-09-21
1664,INE634I01029,12.5,Final,2022-09-21
1665,INE917H01012,35,Final,2022-09-21
1666,INE908D01010,20,Final,2022-09-21
1667,INE681C01015,10,Final,2022-09-21
1668,INE298I01015,8,Final,2022-09-21
1669,INE059D01020,40,Final,2022-09-21
1670,INE325X01015,4.9,Final,2022-09-21
1671,INE749A01030,200,Final,2022-09-20
1672,INE442P01014,10,Final,2022-09-20
1673,INE019C01026,20,Final,2022-09-20
1674,INE149K01016,50,Final,2022-09-20
1675,INE051G01012,15,Final,2022-09-20
1676,INE683C01011,60,Final,2022-09-20
1677,INE531E01026,23.2,Final,2022-09-20
1678,INE043W01024,100,Final,2022-09-20
1679,INE745G01043,174,Final,2022-09-19
1680,INE599F01020,240,Final,2022-09-19
1681,INE032B01021,45,Final,2022-09-19
1682,INE182A01018,300,Special,2022-09-19
1683,INE525F01025,300,Final,2022-09-19
1684,INE115A01026,425,Final,2022-09-19
1685,INE164A01016,65,Final,2022-09-19
1686,INE309M01020,10,Final,2022-09-16
1687,INE590D01016,40,Final,2022-09-16
1688,INE877E01015,30,Final,2022-09-16
1689,INE636D01041,60,Final,2022-09-16
1690,INE718F01018,25,Final,2022-09-16
1691,INE810G01011,27,Final,2022-09-16
1692,INE825C01018,35,Final,2022-09-16
1693,INE571B01036,25,Final,2022-09-16
1694,INE00F201020,20,Final,2022-09-15
1695,INE438E01032,40,Final,2022-09-15
1696,INE361D01012,125,Final,2022-09-15
1697,INE535F01024,25,Final,2022-09-15
1698,INE213D01015,10,Final,2022-09-15
1699,INE139A01034,30,Final,2022-09-15
1700,INE03Q201024,525,Final,2022-09-15
1701,INE256A01028,300,Final,2022-09-15
1702,INE266D01021,65,Final,2022-09-14
1703,INE869A01010,100,Final,2022-09-14
1704,INE994E01018,25,Final,2022-09-14
1705,INE153T01027,25,Final,2022-09-13
1706,INE752H01013,100,Final,2022-09-13
1707,INE935A01035,250,Final,2022-09-12
1708,INE934S01014,50,Final,2022-09-12
1709,INE426A01027,90,Final,2022-09-12
1710,INE731H01025,30,Final,2022-09-09
1711,INE320J01015,35,Final,2022-09-08
1712,INE337E01010,3,Final,2022-09-08
1713,INE576I01022,60,Final,2022-09-08
1714,INE065D01027,7.5,Final,2022-09-08
1715,INE490G01020,30,Final,2022-09-08
1716,INE961O01016,20,Final,2022-09-07
1717,INE349A01021,100,Final,2022-09-07
1718,INE742C01031,10,Final,2022-09-07
1719,INE229H01012,25,Final,2022-09-07
1720,INE910A01012,110,Final,2022-09-07
1721,INE271B01025,100,Final,2022-09-07
1722,INE390H01020,10,Final,2022-09-06
1723,INE687A01016,225,Final,2022-09-05
1724,INE212H01026,450,Final,2022-09-02
1725,INE510A01028,20,Final,2022-09-02
1726,INE024B01010,12.5,Final,2022-09-02
1727,INE933S01016,20,Final,2022-09-01
1728,INE246F01010,20,Final,2022-09-01
1729,INE335A01020,40,Final,2022-09-01
1730,INE095N01031,50,Final,2022-09-01
1731,INE864J01012,10,Final,2022-09-01
1732,INE134E01011,22.5,Interim 1,2022-09-01
1733,INE825V01034,500,Final,2022-08-30
1734,INE664D01019,100,Final,2022-08-30
1735,INE568F01017,65,Final,2022-08-29
1736,INE317I01021,15,Final,2022-08-29
1737,INE411F01010,820,Interim 1,2022-08-29
1738,INE0IX101010,175,Final,2022-08-29
1739,INE033C01019,20,Final,2022-08-29
1740,INE305C01029,300,Final,2022-08-26
1741,INE802B01027,18,Final,2022-08-26
1742,INE0J1Y01017,15,Final,2022-08-25
1743,INE225D01027,300,Final,2022-08-25
1744,INE603J01030,300,Final,2022-08-25
1745,INE470Y01017,6,Final,2022-08-25
1746,INE017W01010,10,Final,2022-08-25
1747,INE177H01039,170,Final,2022-08-25
1748,INE105D01013,15,Final,2022-08-24
1749,INE434B01029,5,Final,2022-08-24
1750,INE424H01027,100,Interim 1,2022-08-23
1751,INE094A01015,140,Final,2022-08-22
1752,INE484C01030,250,Interim 1,2022-08-22
1753,INE044A01036,300,Final,2022-08-19
1754,INE987B01026,175,Interim 1,2022-08-19
1755,INE750C01026,25,Final,2022-08-19
1756,INE716B01029,20,Final,2022-08-19
1757,INE085A01013,30,Final,2022-08-19
1758,INE066F01020,100,Final,2022-08-19
1759,INE029A01011,60,Final,2022-08-19
1760,INE213A01029,65,Final,2022-08-18
1761,INE335Y01020,75,Final,2022-08-18
1762,INE953E01022,200,Final,2022-08-18
1763,INE785D01012,12.5,Final,2022-08-18
1764,INE803D01021,100,Final,2022-08-18
1765,INE124E01038,18,Interim 1,2022-08-18
1766,INE573A01042,75,Final,2022-08-18
1767,INE182A01018,350,Final,2022-08-18
1768,INE614B01018,40,Final,2022-08-18
1769,INE463A01038,310,Final,2022-08-18
1770,INE337A01034,150,Final,2022-08-17
1771,INE050A01025,60,Final,2022-08-17
1772,INE04I401011,18.5,Final,2022-08-12
1773,INE278D01018,36,Final,2022-08-12
1774,INE809A01032,8,Final,2022-08-12
1775,INE0FS801015,85,Final,2022-08-12
1776,INE737H01014,200,Final,2022-08-12
1777,INE596I01020,67.5,Interim 1,2022-08-12
1778,INE572A01036,400,Final,2022-08-12
1779,INE066A01021,2100,Final,2022-08-12
1780,INE022Q01020,100,Final,2022-08-11
1781,INE242A01010,24,Final,2022-08-11
1782,INE361B01024,1500,Final,2022-08-11
1783,INE522F01014,30,Final,2022-08-11
1784,INE039C01032,100,Final,2022-08-11
1785,INE231C01019,20,Final,2022-08-11
1786,INE837H01020,50,Final,2022-08-11
1787,INE810G01011,18,Interim 3,2022-08-11
1788,INE152M01016,85,Final,2022-08-11
1789,INE152M01016,70,Special,2022-08-11
1790,INE002S01010,155,Final,2022-08-11
1791,INE200M01039,25,Interim 1,2022-08-11
1792,INE787D01026,200,Interim 1,2022-08-11
1793,INE325A01013,15,Final,2022-08-11
1794,INE038A01020,400,Final,2022-08-11
1795,INE733E01010,30,Final,2022-08-10
1796,INE491A01021,100,Final,2022-08-10
1797,INE989A01032,50,Final,2022-08-10
1798,INE017A01032,54,Interim 1,2022-08-10
1799,INE884A01027,75,Interim 1,2022-08-10
1800,INE059A01026,250,Final,2022-08-08
1801,INE798K01010,18,Final,2022-08-08
1802,INE263A01024,150,Final,2022-08-08
1803,INE540L01014,200,Final,2022-08-08
1804,INE172A01027,60,Interim 1,2022-08-08
1805,INE600L01024,60,Interim 1,2022-08-05
1806,INE124G01033,125,Final,2022-08-04
1807,INE540H01012,350,Final,2022-08-04
1808,INE320J01015,40,Interim 4,2022-08-04
1809,INE225D01027,100,Interim 3,2022-08-04
1810,INE007A01025,800,Interim 2,2022-08-04
1811,INE176A01028,80,Final,2022-08-04
1812,INE621C01011,20,Final,2022-08-04
1813,INE982B01027,40,Final,2022-08-04
1814,INE176A01028,1010,Special,2022-08-04
1815,INE462A01022,250,Final,2022-08-04
1816,INE606A01024,10,Final,2022-08-04
1817,INE486D01017,10,Final,2022-08-04
1818,INE866R01028,100,Final,2022-08-04
1819,INE871C01038,625,Final,2022-08-04
1820,INE585B01010,1200,Final,2022-08-03
1821,INE284A01012,200,Final,2022-08-03
1822,INE131C01011,100,Final,2022-08-03
1823,INE591G01025,130,Interim 1,2022-08-03
1824,INE463V01026,120,Final,2022-08-02
1825,INE358A01014,1300,Special,2022-08-02
1826,INE358A01014,1450,Final,2022-08-02
1827,INE204A01010,100,Final,2022-08-02
1828,INE298A01020,525,Final,2022-08-02
1829,INE725A01030,300,Final,2022-08-01
1830,INE397D01024,60,Final,2022-08-01
1831,INE650G01029,75,Final,2022-08-01
1832,INE129A01019,10,Final,2022-08-01
1833,INE458F01011,10,Special,2022-08-01
1834,INE458F01011,17,Final,2022-08-01
1835,INE227W01023,325,Final,2022-07-29
1836,INE068B01017,15,Special,2022-07-29
1837,INE294Z01018,80,Final,2022-07-29
1838,INE296H01011,12.5,Final,2022-07-29
1839,INE068B01017,15,Final,2022-07-29
1840,INE765G01017,50,Final,2022-07-28
1841,INE045J01034,20,Final,2022-07-28
1842,INE024F01011,40,Final,2022-07-28
1843,INE250K01012,150,Final,2022-07-28
1844,INE317F01035,150,Final,2022-07-28
1845,INE133A01011,350,Final,2022-07-28
1846,INE667G01023,30,Final,2022-07-28
1847,INE885A01032,50,Final,2022-07-28
1848,INE291W01037,40,Final,2022-07-28
1849,INE449A01011,150,Final,2022-07-28
1850,INE010B01027,250,Final,2022-07-28
1851,INE158A01026,1750,Final,2022-07-27
1852,INE922A01025,100,Interim 1,2022-07-27
1853,INE265B01019,40,Final,2022-07-27
1854,INE628A01036,500,Final,2022-07-27
1855,INE979B01015,600,Final,2022-07-27
1856,INE255A01020,107.5,Final,2022-07-27
1857,INE318A01026,1000,Final,2022-07-26
1858,INE205A01025,1950,Interim 2,2022-07-26
1859,INE124E01038,36,Final,2022-07-26
1860,INE517F01014,24,Final,2022-07-26
1861,INE221J01015,30,Final,2022-07-25
1862,INE907A01026,200,Final,2022-07-22
1863,INE016A01026,270,Final,2022-07-21
1864,INE669C01036,300,Special,2022-07-21
1865,INE833A01016,40,Final,2022-07-21
1866,INE833A01016,100,Special,2022-07-21
1867,INE354A01013,120,Final,2022-07-21
1868,INE919H01018,75,Final,2022-07-21
1869,INE435G01025,300,Final,2022-07-21
1870,INE306R01017,50,Final,2022-07-21
1871,INE770A01010,15,Final,2022-07-21
1872,INE258G01013,10,Final,2022-07-21
1873,INE669C01036,300,Final,2022-07-21
1874,INE018A01030,1100,Final,2022-07-21
1875,INE228A01035,200,Final,2022-07-20
1876,INE234A01025,200,Final,2022-07-20
1877,INE390G01014,15,Final,2022-07-20
1878,INE171A01029,90,Final,2022-07-19
1879,INE860A01027,500,Interim 1,2022-07-19
1880,INE536A01023,240,Final,2022-07-19
1881,INE036D01028,80,Final,2022-07-19
1882,INE691C01022,20,Final,2022-07-18
1883,INE094J01016,210,Final,2022-07-15
1884,INE995D01025,100,Final,2022-07-15
1885,INE912T01018,5,Final,2022-07-15
1886,INE169A01031,600,Final,2022-07-14
1887,INE101A01026,231,Final,2022-07-14
1888,INE326A01037,200,Final,2022-07-14
1889,INE467B01029,800,Interim 1,2022-07-14
1890,INE985A01022,50,Final,2022-07-14
1891,INE836A01035,150,Final,2022-07-14
1892,INE520A01027,175,Final,2022-07-14
1893,INE891D01026,330,Final,2022-07-14
1894,INE323A01026,1100,Final,2022-07-14
1895,INE323A01026,1000,Special,2022-07-14
1896,INE742F01042,250,Final,2022-07-14
1897,INE404A01024,117,Final,2022-07-13
1898,INE070A01015,450,Final,2022-07-13
1899,INE710A01016,1400,Final,2022-07-13
1900,INE020B01018,48,Final,2022-07-12
1901,INE262H01021,110,Final,2022-07-11
1902,INE751B01018,60,Final,2022-07-11
1903,INE663B01015,50,Final,2022-07-11
1904,INE811A01020,120,Final,2022-07-11
1905,INE089A01031,600,Final,2022-07-11
1906,INE177A01018,200,Final,2022-07-08
1907,INE660A01013,100,Final,2022-07-08
1908,INE229A01017,30,Final,2022-07-08
1909,INE010V01017,750,Final,2022-07-07
1910,INE342J01019,240,Final,2022-07-07
1911,INE270I01022,20,Final,2022-07-07
1912,INE084A01016,20,Final,2022-07-07
1913,INE356A01018,460,Final,2022-07-05
1914,INE715A01015,83,Final,2022-07-05
1915,INE347G01014,45,Final,2022-07-04
1916,INE668F01031,250,Final,2022-07-01
1917,INE484C01030,750,Final,2022-07-01
1918,INE296A01032,1000,Final,2022-06-30
1919,INE277A01016,800,Final,2022-06-30
1920,INE917I01010,1400,Final,2022-06-30
1921,INE298J01013,75,Final,2022-06-30
1922,INE524B01027,200,Final,2022-06-30
1923,INE034D01049,200,Final,2022-06-30
1924,INE214T01019,3000,Final,2022-06-30
1925,INE418C01012,25,Final,2022-06-30
1926,INE096B01018,70,Final,2022-06-30
1927,INE398R01022,5,Special,2022-06-30
1928,INE918I01026,80,Final,2022-06-30
1929,INE073K01018,7.7,Final,2022-06-29
1930,INE884A01027,75,Final,2022-06-29
1931,INE640A01023,145,Final,2022-06-28
1932,INE787D01026,200,Final,2022-06-24
1933,INE00R701025,250,Final,2022-06-23
1934,INE058F01019,10,Final,2022-06-23
1935,INE596I01020,120,Final,2022-06-23
1936,INE600L01024,60,Final,2022-06-22
1937,INE053A01029,40,Final,2022-06-22
1938,INE539A01019,100,Final,2022-06-22
1939,INE692A01016,19,Final,2022-06-22
1940,INE539A01019,50,Special,2022-06-22
1941,INE922A01025,100,Final,2022-06-21
1942,INE195A01028,900,Final,2022-06-21
1943,INE526E01018,40,Final,2022-06-21
1944,INE455K01017,140,Final,2022-06-21
1945,INE013E01017,120,Final,2022-06-21
1946,INE216A01030,5650,Final,2022-06-20
1947,INE457A01014,5,Final,2022-06-20
1948,INE416D01022,50,Final,2022-06-20
1949,INE943D01017,300,Final,2022-06-17
1950,INE438A01022,325,Final,2022-06-16
1951,INE222F01029,90,Final,2022-06-16
1952,INE582D01013,15,Final,2022-06-16
1953,INE030A01027,1900,Final,2022-06-15
1954,INE619B01017,45,Final,2022-06-15
1955,INE476A01022,65,Final,2022-06-15
1956,INE269A01021,1300,Final,2022-06-15
1957,INE245A01021,175,Final,2022-06-15
1958,INE670A01012,425,Final,2022-06-15
1959,INE503A01015,10,Final,2022-06-14
1960,INE411H01032,650,Interim 1,2022-06-14
1961,INE562A01011,65,Final,2022-06-14
1962,INE739E01017,300,Special,2022-06-13
1963,INE739E01017,400,Final,2022-06-13
1964,INE127D01025,840,Final,2022-06-09
1965,INE134E01011,12.5,Final,2022-06-09
1966,INE191B01025,100,Final,2022-06-09
1967,INE615P01015,40,Interim 2,2022-06-09
1968,INE547E01014,130,Interim 1,2022-06-09
1969,INE021A01026,1550,Final,2022-06-09
1970,INE481Y01014,45,Interim 1,2022-06-07
1971,INE227C01017,60,Interim 1,2022-06-06
1972,INE685A01028,300,Special,2022-06-03
1973,INE685A01028,160,Final,2022-06-03
1974,INE172A01027,60,Final,2022-06-02
1975,INE473A01011,35,Final,2022-06-01
1976,INE473A01011,100,Special,2022-06-01
1977,INE869I01013,40,Final,2022-06-01
1978,INE343H01029,375,Final,2022-05-27
1979,INE467B01029,2200,Final,2022-05-25
1980,INE062A01020,710,Final,2022-05-25
1981,INE591G01025,130,Interim 4,2022-05-23
1982,INE136B01020,280,Final,2022-05-23
1983,INE017A01032,54,Interim 2,2022-05-17
1984,INE121J01017,110,Interim 1,2022-05-13
1985,INE075D01018,50,Final,2022-05-13
1986,INE199A01012,410,Interim 1,2022-05-12
1987,INE594H01019,150,Interim 1,2022-05-11
1988,INE205A01025,3150,Interim 1,2022-05-06
1989,INE007A01025,700,Interim 1,2022-05-06
1990,INE385C01021,75,Interim 1,2022-05-05
1991,INE079J01017,12.5,Interim 1,2022-05-04
1992,INE386A01023,80,Final,2022-04-28
1993,INE860A01027,900,Interim 4,2022-04-28
1994,INE513A01022,800,Final,2022-04-19
1995,INE536H01010,25,Final,2022-04-13
1996,INE058A01010,3090,Special,2022-04-12
1997,INE058A01010,1810,Final,2022-04-12
1998,INE374E01021,2,Interim 1,2022-04-11
1999,INE131C01011,1500,Interim 1,2022-04-07
2000,INE075A01022,250,Interim 2,2022-04-05
2001,INE012A01025,580,Final,2022-04-04
2002,INE411F01010,1110,Interim 2,2022-04-04
2003,INE007A01025,700,Special,2022-03-30
2004,INE079A01024,315,Final,2022-03-30
2005,INE007A01025,1500,Final,2022-03-30
2006,INE320J01015,75,Interim 3,2022-03-24
2007,INE263A01024,150,Interim 2,2022-03-24
2008,INE458F01011,10,Interim 1,2022-03-24
2009,INE129A01019,50,Interim 2,2022-03-21
2010,INE424H01027,100,Interim 4,2022-03-17
2011,INE749A01030,100,Interim 1,2022-03-16
2012,INE317I01021,30,Interim 1,2022-03-16
2013,INE721A01047,120,Interim 2,2022-03-11
2014,INE205A01025,1300,Interim 3,2022-03-09
2015,INE134E01011,60,Interim 3,2022-02-25
2016,INE490G01020,30,Interim 1,2022-02-24
2017,INE987B01026,100,Interim 3,2022-02-24
2018,INE572A01036,425,Interim 1,2022-02-23
2019,INE133A01011,400,Interim 1,2022-02-22
2020,INE787D01026,200,Interim 3,2022-02-21
2021,INE522F01014,50,Interim 2,2022-02-21
2022,INE298A01020,400,Interim 1,2022-02-21
2023,INE787D01026,600,Special,2022-02-21
2024,INE0RUJ01013,260,Interim 1,2022-02-21
2025,INE158A01026,3000,Interim 1,2022-02-21
2026,INE484C01030,1000,Interim 2,2022-02-21
2027,INE213A01029,35,Interim 2,2022-02-21
2028,INE810G01011,22.5,Interim 2,2022-02-18
2029,INE596I01020,107.5,Interim 3,2022-02-17
2030,INE284A01012,180,Interim 2,2022-02-17
2031,INE335Y01020,100,Interim 1,2022-02-17
2032,INE066F01020,260,Interim 2,2022-02-17
2033,INE424H01027,50,Interim 3,2022-02-17
2034,INE910A01012,150,Special Interim,2022-02-17
2035,INE450E01029,100,Interim 1,2022-02-17
2036,INE660A01013,100,Interim 1,2022-02-17
2037,INE584A01023,573,Interim 2,2022-02-17
2038,INE139A01034,60,Interim 2,2022-02-17
2039,INE002S01010,95,Interim 1,2022-02-17
2040,INE510A01028,40,Interim 1,2022-02-16
2041,INE0BV301023,100,Interim 1,2022-02-15
2042,INE020B01018,60,Interim 3,2022-02-15
2043,INE169A01031,600,Interim 1,2022-02-14
2044,INE603J01030,300,Interim 1,2022-02-14
2045,INE631A01022,250,Interim 1,2022-02-14
2046,INE153T01027,100,Interim 1,2022-02-11
2047,INE073K01018,7.7,Interim 1,2022-02-11
2048,INE540L01014,1500,Interim 1,2022-02-10
2049,INE029A01011,50,Interim 2,2022-02-10
2050,INE04I401011,12.5,Interim 1,2022-02-10
2051,INE435G01025,400,Interim 1,2022-02-10
2052,INE813H01021,90,Interim 1,2022-02-10
2053,INE366I01010,80,Interim 1,2022-02-10
2054,INE070A01015,450,Interim 1,2022-02-10
2055,INE229H01012,15,Interim 1,2022-02-10
2056,INE263A01024,150,Interim 1,2022-02-09
2057,INE322A01010,330,Interim 1,2022-02-09
2058,INE242A01010,40,Interim 2,2022-02-09
2059,INE044A01036,700,Interim 1,2022-02-09
2060,INE390G01014,15,Interim 1,2022-02-09
2061,INE811A01020,80,Interim 1,2022-02-08
2062,INE179A01014,950,Interim 1,2022-02-08
2063,INE591G01025,130,Interim 3,2022-02-07
2064,INE663B01015,40,Interim 1,2022-02-07
2065,INE085A01013,45,Interim 1,2022-02-04
2066,INE196A01026,625,Interim 2,2022-02-04
2067,INE520A01027,75,Interim 1,2022-02-03
2068,INE884A01027,75,Interim 3,2022-02-03
2069,INE225D01027,50,Interim 2,2022-02-03
2070,INE291W01037,10,Interim 1,2022-02-03
2071,INE733E01010,40,Interim 1,2022-02-03
2072,INE022Q01020,100,Interim 1,2022-02-03
2073,INE059D01020,75,Interim 1,2022-02-03
2074,INE221J01015,30,Interim 1,2022-02-02
2075,INE685A01028,500,Interim 1,2022-02-02
2076,INE922A01025,100,Interim 2,2022-01-27
2077,INE262H01021,200,Interim 1,2022-01-27
2078,INE010V01017,500,Interim 1,2022-01-25
2079,INE075A01022,50,Interim 1,2022-01-21
2080,INE860A01027,500,Interim 3,2022-01-20
2081,INE0DD10101,17.5,Interim 1,2022-01-20
2082,INE463V01026,100,Interim 1,2022-01-19
2083,INE467B01029,700,Interim 3,2022-01-19
2084,INE017W01010,10,Interim 1,2022-01-12
2085,INE129A01019,40,Interim 1,2021-12-30
2086,INE205A01025,1350,Interim 2,2021-12-17
2087,INE584A01023,901,Interim 1,2021-12-14
2088,INE418C01012,25,Final,2021-12-09
2089,INE522F01014,90,Interim 1,2021-12-06
2090,INE305C01029,100,Interim 1,2021-11-25
2091,INE877F01012,20,Interim 1,2021-11-25
2092,INE885A01032,400,Interim 1,2021-11-24
2093,INE007A01025,900,Interim 3,2021-11-24
2094,INE517F01014,16,Interim 1,2021-11-24
2095,INE139A01034,40,Interim 1,2021-11-24
2096,INE320J01015,40,Interim 2,2021-11-24
2097,INE134E01011,25,Interim 2,2021-11-24
2098,INE599F01020,840,Special,2021-11-24
2099,INE596I01020,95,Interim 2,2021-11-23
2100,INE066F01020,140,Interim 1,2021-11-23
2101,INE809A01032,12,Interim 1,2021-11-23
2102,INE987B01026,25,Interim 2,2021-11-23
2103,INE03Q201024,525,Interim 1,2021-11-22
2104,INE571A01038,400,Interim 1,2021-11-22
2105,INE039C01032,50,Interim 1,2021-11-22
2106,INE484C01030,1000,Interim 1,2021-11-22
2107,INE615P01015,40,Interim 1,2021-11-22
2108,INE213A01029,110,Interim 1,2021-11-22
2109,INE201B01022,75,Final,2021-11-18
2110,INE787D01026,200,Interim 2,2021-11-17
2111,INE255A01020,107.5,Interim 1,2021-11-17
2112,INE284A01012,220,Interim 1,2021-11-17
2113,INE667G01023,30,Interim 1,2021-11-17
2114,INE347G01014,70,Special,2021-11-17
2115,INE131A01031,10,Final,2021-11-17
2116,INE810G01011,22.5,Interim 1,2021-11-17
2117,INE322A01010,360,Final,2021-11-15
2118,INE124E01038,27,Interim 1,2021-11-12
2119,INE424H01027,50,Interim 2,2021-11-12
2120,INE462A01022,1250,Special,2021-11-11
2121,INE752H01013,70,Interim 1,2021-11-11
2122,INE029A01011,50,Interim 1,2021-11-11
2123,INE017A01032,45,Interim 1,2021-11-11
2124,INE020B01018,25,Interim 2,2021-11-11
2125,INE411H01032,320,Interim 2,2021-11-11
2126,INE242A01010,50,Interim 1,2021-11-11
2127,INE016A01026,250,Interim 1,2021-11-11
2128,INE179A01014,800,Final,2021-11-09
2129,INE031B01049,475,Interim 1,2021-11-09
2130,INE721A01047,80,Interim 1,2021-11-09
2131,INE00R701025,200,Interim 1,2021-11-09
2132,INE835G01018,450,Interim 1,2021-11-08
2133,INE919H01018,50,Interim 1,2021-11-08
2134,INE152M01016,40,Interim 1,2021-11-08
2135,INE152M01016,60,Special,2021-11-08
2136,INE298J01013,35,Interim 1,2021-11-08
2137,INE196A01026,300,Interim 1,2021-11-08
2138,INE404A01024,112,Interim 1,2021-11-03
2139,INE591G01025,130,Interim 2,2021-11-03
2140,INE199A01012,900,Special,2021-11-02
2141,INE199A01012,400,Final,2021-11-02
2142,INE884A01027,75,Interim 2,2021-11-02
2143,INE669C01036,300,Special,2021-11-02
2144,INE225D01027,100,Interim 1,2021-11-02
2145,INE836A01035,75,Interim 1,2021-11-02
2146,INE765G01017,40,Interim 1,2021-10-29
2147,INE269A01021,800,Interim 1,2021-10-29
2148,INE195A01028,300,Interim 1,2021-10-29
2149,INE021A01026,365,Interim 1,2021-10-28
2150,INE136B01020,200,Interim 1,2021-10-26
2151,INE030A01027,1500,Interim 1,2021-10-26
2152,INE912T01018,5,Interim 1,2021-10-26
2153,INE010V01017,500,Special,2021-10-26
